# Topologies for the library: topology_mining_and_Longxing_chip_3
# Author: Hugh Haddox
# Index: topology_mining_and_Longxing_chip_3.index.csv
library,name,topology
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_06_0274_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B016D_C_A_B-39-1o80_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B05centroidA_B_C-42-0p60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B007A_B_C-35-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067A_B_C_E_D-53-2pcp60_0001,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-46-b15_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B035B_C_A_D-36-1p40_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0023_0001_0001,4h
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-43-b23_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027C_B_A-41-2pc_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B041A_B_C_D-38-3pc60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B005C_B_A-32-3pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B009C_A_B-57-4pcp40_0001,5a0b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-031-31-737_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0451_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0031_0001_0003,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_060_0269_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B05centroidA_B_C-40-3o40_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm03c-39-C1576_0002,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-354_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B005C_B_A-31-1o_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-44-b18_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B044A_C_B-36-4pc40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B007A_B_C-37-2pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidA_B_C_D_E-51-3o_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0324_0001_0003,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0217_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateB_C_D_A-44-1o60_0001,2a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs0A6B013A_B_C_F_E_D-47-1p_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_13_0082_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08c-31-C498_0005,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_07_0064_0001_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0300_0001_0002,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0403_0001_0002,4h
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02alternateC_B_A_D-38-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0053_0001_0002,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B112C_D_B_A-31-2o80_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027A_B_C-44-1pc40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B041A_B_C_D-37-0o60_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0440_0001_0003,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_0a6b_004_0000_0001_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0054_0001_0002,1a2b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-51-D94_0002,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-33-b524_0002,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0073_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B03alternateC_A_B-37-0o80_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_5a0b_009_0072_0001_0001,5a0b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0369_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm12c-33-C904_0005,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B11centroidA_B-33-0o60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0236_0001_0002,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0412_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0052_0001_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0380_0001_0003,4h
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_09_0093_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_06_0065_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-302_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0397_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B120C_B_A-34-1pc60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B059D_C_B_A-42-0pc80_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0023_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-40-377_0003,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-077-31-b803_0003,HHH
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-51-D97_0004,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0403_0001_0002,3a1b
topology_mining_and_Longxing_chip_3,relaxed_singles0A6B01centroidC_B_A_D_E-53-4pc_0001,0a6b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067D_B_C_E_A-52-2pcp40_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B000A_B_E_C_D-52-3p60_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B162C_A_B_D-29-0p40_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm03c-39-C1543_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B080D_A_B_C-42-1o80_0001,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-30-b543_0001,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-46-b5_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00alternateD_C_B_A-44-3pcp60_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0282_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B040B_A_C_D-31-1p40_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B079C_D_B_A-39-0o40_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B031C_B_A-31-0pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-139_0004,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B080D_A_B_C-43-1pc80_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_041_0189_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-50-D129_0005,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_033_0044_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0262_0001_0003,3a1b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B01alternateD_C_A_B-44-3pc80_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateC_D_A_B-49-2p80_0001,2a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B031E_C_A_B_D-48-0p40_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-173_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B07centroidB_D_C_A-39-3pc_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs4A0B000B_A_C_D-57-1o_0001,4h
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_13_0066_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs0A6B060B_A_C_F_E_D-49-3o_0001,0a6b
topology_mining_and_Longxing_chip_3,des_singl_3a0b-Nterm10c-35-B255_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-022-36-915_0003,2a2b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01c-36-C965_0005,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B01centroidB_C_A-41-2pcp_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_04_0384_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08c-34-C449_0003,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0016_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_022_0101_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidD_C_B_A-40-1pc60_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039E_D_C_B_A-45-4p_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_05_0000_0001_0002,HHH
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01c-34-C58_0003,1a3b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm12c-32-C867_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_07_0449_0001_0001,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-36-21_0004,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateA_B_C_D-47-0pcp_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_267_0367_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B044A_C_B-39-1pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05centroidA_B_C_D-56-0p_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B087A_C_D_E_B-40-1o60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0200_0001_0002,3a1b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-058-33-504_0003,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_149_0506_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_06_0027_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0122_0001_0001,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-34-521_0003,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0067_0001_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B01centroidA_B-32-0o60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B000C_A_D_B-50-1pcp60_0001,5a0b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B035B_C_A_D-35-0p60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B035B_C_A_D-39-0pcp60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B087A_C_D_E_B-51-1o40_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_04_0345_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B120C_B_A-35-0pc80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0398_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm03c-42-C1586_0005,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B00centroidA_B_C_D-40-1o_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0363_0001_0002,4h
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-39-b719_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B041C_D_A_B-38-0pcp40_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateC_D_A_B-45-1pc_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0451_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_030_0015_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-349_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B109B_C_D_A-37-1o_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm02c-38-C1194_0004,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0397_0001_0003,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0383_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_11_0088_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_13_0270_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B000A_B_E_C_D-45-4o60_0001,2a3b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01ca-36-C296_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0146_0001_0003,4h
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0041_0001_0003,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0178_0001_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B010B_C_A-39-1pcp80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0330_0001_0002,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B03centroidB_C_A-39-2p80_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0160_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B080D_A_B_C-43-2p40_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01c-34-C202_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-33-622_0002,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-b715_0004,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B00centroidD_A_B_C_E-54-2o80_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0188_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_063_0007_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-022-35-910_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_04_0254_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_022_0055_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B184B_C_A-34-1p60_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01c-36-C142_0005,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0286_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_09_0103_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039E_D_C_B_A-50-0o_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-39-53_0005,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0082_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B036B_C_A-31-0o_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_06_0298_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateD_A_B_C-44-3pcp_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_02_0149_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0017_0001_0001,4h
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-40-409_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0183_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0003_0001_0003,0a6b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0174_0001_0002,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B022B_A_D_C-37-0p_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm09c-45-D47_0003,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-31-b606_0003,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-33-b613_0003,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0467_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_06_0132_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_022_0177_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0500_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B000C_A_D_B-50-1pcp_0001,5a0b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-54-0p_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08c-33-C410_0004,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0101_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-50-D110_0003,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0025_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_04_0004_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B001C_B_D_A-48-0pcp_0001,5a0b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0180_0001_0003,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039E_D_C_B_A-49-4pc40_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-31-b799_0005,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-53-0pc80_0001,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-147-32-808_0005,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0025_0001_0001,1a2b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm12c-33-C897_0004,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0355_0001_0002,4h
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01ca-37-C1137_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_040_0027_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B031C_A_B-30-0pcp60_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B04alternateC_D_E_A_B-52-1pc60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0408_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_04_0080_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-712_0002,HHH
topology_mining_and_Longxing_chip_3,des_singl_3a0b-Nterm12c-32-A9_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B019A_B_D_E_C-43-0pc60_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B008C_B_A-31-0p_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0023_0001_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B03centroidD_B_A_E_C-49-1p_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B03centroidD_B_A_E_C-49-3p40_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B05centroidA_B_C-42-2pc40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B038D_E_B_A_C-39-2o40_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-33-75_0002,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-b787_0002,HHH
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01c-36-C191_0004,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-31-b526_0001,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-732_0005,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-058-33-b510_0002,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B026B_A-43-0pcp40_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles0A6B00centroidA_B_E_D_C-51-4o60_0001,0a6b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B010B_C_A-36-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0142_0001_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0276_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0451_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01c-35-B150_0005,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_05_0432_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-145_0004,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidD_C_B_A-44-1pcp80_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B080D_A_B_C-44-2pc80_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm09c-43-D52_0005,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0260_0001_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm03c-39-B179_0003,2a2b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08c-35-C394_0005,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0481_0001_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0486_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-51-2pc_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_03_0231_0001_0002,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0480_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A2B01alternateC_B_A-29-0pcp_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_041_0451_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_04_0395_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0243_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-54-3pc60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs4A0B000B_A_C_D-57-2pc40_0001,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs0A6B004C_D_E_F_A_B-54-4p_0001,0a6b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B10centroidA_B_C_D_E-51-1o60_0001,2a3b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-50-D109_0004,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0148_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0140_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles0A6B01centroidC_B_A_D_E-48-0pc80_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0267_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-46-b9_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0132_0001_0002,2a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B03alternateA_B-36-0p60_0001,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-39-b721_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0436_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B016D_C_A_B-40-2p40_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B000E_B_C_A_D-38-0o60_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-749_0005,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B077A_B_C-37-0pcp80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_05_0110_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0483_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B150C_A_D_B-38-0pc40_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B087A_C_D_E_B-49-3o60_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B04alternateB_A_E_D_C-42-2o60_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-31-606_0001,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-723_0002,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B04alternateC_D_E_A_B-44-2pc60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0311_0001_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_267_0272_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01c-32-C206_0002,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-50-D126_0002,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0365_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B035B_C_A_D-38-2p40_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0039_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_149_0378_0001_0002,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0062_0001_0003,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0241_0001_0003,0a6b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-364_0004,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0136_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B031E_C_A_B_D-44-4o80_0001,1a4b
